instrument,alpha,key,text,label
AB5C,0.84,1,我擅長很多事情。,創造力
AB5C,0.76,-1,我被情緒引導。,節制
AB5C,0.85,-1,我很難被了解。,友善
AB5C,0.76,-1,我很難被滿足。,愉快性
AB5C,0.81,-1,我對他人的感受漠不關心。,理解
AB5C,0.84,1,我對人感興趣。,熱情
AB5C,0.72,1,我不怕提出批評。,挑釁性
AB5C,0.67,-1,我不夠嚴格。,理性
AB5C,0.76,-1,我不會被混亂所困擾。,完美主義
AB5C,0.76,-1,我不會被凌亂的人困擾。,完美主義
AB5C,0.76,1,我不會被事件所困擾。,平靜
AB5C,0.84,1,我不容易被情緒影響。,沉著
AB5C,0.86,1,我不容易被事情困擾。,穩定性
AB5C,0.81,1,我不容易分心。,目的性
AB5C,0.86,1,我不容易感到沮喪。,穩定性
AB5C,0.76,1,我不容易被激動。,平靜
AB5C,0.82,1,我不容易感到尷尬。,鎮定
AB5C,0.75,-1,我沒有強烈的成功動機。,自信堅定
AB5C,0.7,-1,我與自己的感受脫節。,同理心
AB5C,0.81,-1,我對他人的問題不感興趣。,理解
AB5C,0.81,-1,我對推測事物不感興趣。,創造力/原創性
AB5C,0.81,-1,我對理論討論不感興趣。,創造力/原創性
AB5C,0.76,-1,我不確定我的生活方向。,節制
AB5C,0.83,-1,我經常心情不好。,冷靜
AB5C,0.75,-1,我經常上班遲到。,盡責性
AB5C,0.76,1,我與幾乎每個人都相處融洽。,愉快性
AB5C,0.85,1,我坦誠表達自己的感受。,友善
AB5C,0.78,1,我對他人坦誠。,自我揭露
AB5C,0.76,-1,我很快就對他人下判斷。,愉快性
AB5C,0.84,1,我能快速理解事物。,敏捷性
AB5C,0.83,-1,我在陌生人面前很安靜。,合群性
AB5C,0.76,1,我大部分時間都很放鬆。,平靜
AB5C,0.84,1,我對自己的立場很確定。,快樂
AB5C,0.76,-1,我被情緒左右。,平靜
AB5C,0.82,1,我是第一個行動的人。,領導力
AB5C,0.66,-1,我很容易自娛自樂。,社交性
AB5C,0.7,1,我能預見他人的需求。,同理心
AB5C,0.78,1,我欣賞良好的禮儀。,盡責性
AB5C,0.81,1,我欣賞他人的觀點。,理解
AB5C,0.81,1,我問別人不會問的問題。,創造力/原創性
AB5C,0.75,1,我自動掌控局面。,自信堅定
AB5C,0.85,-1,我避免與他人接觸。,友善
AB5C,0.84,-1,我避免閱讀困難的材料。,敏捷性
AB5C,0.81,-1,我避免哲學討論。,創造力/原創性
AB5C,0.78,-1,我闖入對話。,衝動控制
AB5C,0.84,-1,我被事件壓倒。,堅韌性
AB5C,0.78,1,我行為得體。,盡責性
AB5C,0.74,1,我相信哭泣能讓我感覺更好。,溫柔
AB5C,0.67,1,我相信一切都有邏輯答案。,理性
AB5C,0.67,1,我相信以眼還眼。,理性
AB5C,0.78,1,我相信藝術的重要性。,想像力
AB5C,0.71,-1,我只相信自己。,培育
AB5C,0.74,-1,我相信人們應該自食其力。,同情心
AB5C,0.67,-1,我相信罪犯應該得到幫助而不是懲罰。,理性
AB5C,0.71,-1,我相信自己比他人優越。,培育
AB5C,0.78,-1,我脫口而出心中的想法。,衝動控制
AB5C,0.72,1,我吹噓自己的美德。,挑釁性
AB5C,0.83,-1,我壓抑自己的感受。,合群性
AB5C,0.73,-1,我違反規則。,道德性
AB5C,0.84,-1,我突然哭泣。,沉著
AB5C,0.76,-1,我容易被激動。,平靜
AB5C,0.81,1,我能輕易將事實聯繫起來。,創造力/原創性
AB5C,0.75,1,我能輕易推動自己向前。,自信堅定
AB5C,0.84,1,我能處理大量資訊。,敏捷性
AB5C,0.84,1,我能處理複雜的問題。,敏捷性
AB5C,0.84,1,我能承受批評。,堅韌性
AB5C,0.72,1,我能採取強硬措施。,挑釁性
AB5C,0.81,-1,我不關心他人的需求。,理解
AB5C,0.84,-1,我想不出新點子。,創造力
AB5C,0.76,-1,我無法集中注意力。,節制
AB5C,0.66,1,我離不開他人的陪伴。,社交性
AB5C,0.81,-1,我無法下定決心。,目的性
AB5C,0.71,-1,我無法忍受獨處。,內省/私人自我意識
AB5C,0.73,-1,我無法忍受被反駁。,冷靜
AB5C,0.72,-1,我無法忍受對抗。,挑釁性
AB5C,0.81,1,我執行我的計劃。,目的性
AB5C,0.84,1,我能將對話提升到更高層次。,創造力
AB5C,0.84,1,我能快速領悟事物。,敏捷性
AB5C,0.81,1,我挑戰他人的觀點。,創造力/原創性
AB5C,0.86,-1,我的心情經常變化。,穩定性
AB5C,0.78,1,我檢查我的工作。,盡責性
AB5C,0.74,1,我珍惜紀念品。,溫柔
AB5C,0.67,1,我直截了當。,理性
AB5C,0.75,1,我馬上想出解決方案。,自信堅定
AB5C,0.84,1,我想出大膽的計劃。,創造力
AB5C,0.73,-1,我大聲評論他人。,合作
AB5C,0.78,1,我成功完成任務。,組織
AB5C,0.81,-1,我認為自己是個普通人。,創造力/原創性
AB5C,0.76,1,我會堅持到一切完美為止。,完美主義
AB5C,0.76,-1,我反駁他人。,愉快性
AB5C,0.76,-1,我批評他人的缺點。,愉快性
AB5C,0.84,-1,我看電影時會哭。,沉著
AB5C,0.84,-1,我容易哭泣。,沉著
AB5C,0.72,1,我敢說任何話。,挑釁性
AB5C,0.74,-1,我對他人要求很多。,同情心
AB5C,0.78,-1,我要求注意力。,衝動控制
AB5C,0.73,-1,我要求服從。,冷靜
AB5C,0.76,1,我對他人要求完美。,完美主義
AB5C,0.78,1,我要求品質。,組織
AB5C,0.84,1,我要求成為關注的焦點。,健談
AB5C,0.78,1,我能發現錯誤。,組織
AB5C,0.78,1,我透露我的私密想法。,自我揭露
AB5C,0.67,1,我不喜歡不完美的工作。,理性
AB5C,0.81,-1,我不喜歡學習。,智力
AB5C,0.84,-1,我不喜歡自己。,快樂
AB5C,0.66,-1,我不喜歡鄰居住得太近。,社交性
AB5C,0.78,-1,我不喜歡常規。,條理性
AB5C,0.84,-1,我不喜歡談論自己。,健談
AB5C,0.78,-1,我無視規則。,盡責性
AB5C,0.75,1,我在閒暇時間做很多事。,自信堅定
AB5C,0.77,-1,我做瘋狂的事情。,謹慎
AB5C,0.73,-1,我做危險的事情。,合作
AB5C,0.78,-1,我做不當的事情。,盡責性
AB5C,0.84,1,我主導大部分談話。,健談
AB5C,0.78,-1,我不喜歡去美術館。,想像力
AB5C,0.75,-1,我不喜歡觀看舞蹈表演。,反思
AB5C,0.84,-1,我沒有良好的想像力。,創造力
AB5C,0.78,-1,我不喜歡藝術。,想像力
AB5C,0.75,-1,我不喜歡音樂會。,反思
AB5C,0.78,-1,我不喜歡詩歌。,想像力
AB5C,0.75,-1,我不做事前規劃。,盡責性
AB5C,0.78,-1,我做與要求相反的事。,盡責性
AB5C,0.75,1,我按計劃做事。,盡責性
AB5C,0.71,1,我按自己的節奏做事。,內省/私人自我意識
AB5C,0.81,-1,我在最後一刻才做事。,目的性
AB5C,0.78,1,我按規矩做事。,條理性
AB5C,0.76,-1,我做了後悔的事。,節制
AB5C,0.67,-1,我以半吊子的方式做事。,理性
AB5C,0.67,1,我以邏輯順序做事。,理性
AB5C,0.74,-1,我不會只為了聊天而打電話給人。,溫柔
AB5C,0.74,-1,我不在意穿著打扮。,溫柔
AB5C,0.73,-1,我不在意規則。,道德性
AB5C,0.74,-1,我不會為悲傷的故事所動。,同情心
AB5C,0.74,-1,我對事物不感到興奮。,溫柔
AB5C,0.7,-1,我沒有柔軟的一面。,同理心
AB5C,0.76,-1,我不知道為什麼我做某些事。,節制
AB5C,0.66,-1,我不喜歡擁擠的活動。,社交性
AB5C,0.83,-1,我不喜歡引起注意。,合群性
AB5C,0.71,-1,我不喜歡思考事情。,內省/私人自我意識
AB5C,0.84,1,我不會失去理智。,堅韌性
AB5C,0.72,1,我不介意成為注意力的焦點。,挑釁性
AB5C,0.71,1,我不介意獨自用餐。,內省/私人自我意識
AB5C,0.78,-1,我不注意。,組織
AB5C,0.81,-1,我不會把事情做完。,目的性
AB5C,0.83,-1,我話不多。,合群性
AB5C,0.78,-1,我認為法律不適用於我。,盡責性
AB5C,0.74,-1,我不理解那些情緒化的人。,溫柔
AB5C,0.84,-1,我不理解事物。,敏捷性
AB5C,0.76,1,我容易抵抗誘惑。,節制
AB5C,0.66,1,我喜歡四處走動。,社交性
AB5C,0.66,1,我喜歡成為吵鬧人群的一員。,社交性
AB5C,0.73,-1,我喜歡冒險行事。,合作
AB5C,0.71,1,我喜歡沉思。,內省/私人自我意識
AB5C,0.73,-1,我喜歡粗俗的笑話。,合作
AB5C,0.75,1,我喜歡和他人討論電影和書籍。,反思
AB5C,0.77,1,我喜歡審視自己和我的生活。,深度
AB5C,0.71,1,我喜歡保持隱私。,內省/私人自我意識
AB5C,0.66,-1,我喜歡安靜。,社交性
AB5C,0.71,1,我喜歡獨處。,內省/私人自我意識
AB5C,0.75,1,我喜歡大自然的美。,反思
AB5C,0.81,1,我喜歡思考事物。,智力
AB5C,0.74,1,我在我所做的事情上表現出色。,能力
AB5C,0.76,1,我期望他人盡心盡力工作。,完美主義
AB5C,0.76,-1,我強烈體驗情緒。,平靜
AB5C,0.76,1,我很少經歷情緒起伏。,平靜
AB5C,0.78,1,我表達出童真的喜悅。,自我揭露
AB5C,0.82,1,我能輕易表達自己。,領導力
AB5C,0.82,1,我在人群中感到自在。,鎮定
AB5C,0.84,1,我對自己感到自在。,快樂
AB5C,0.84,-1,我因挫折而崩潰。,堅韌性
AB5C,0.81,-1,我很少關心他人。,理解
AB5C,0.74,1,我同情那些比我更不幸的人。,同情心
AB5C,0.84,-1,我容易感到威脅。,快樂
AB5C,0.82,-1,我發現很難接近他人。,鎮定
AB5C,0.83,-1,我發現很難開始工作。,效率
AB5C,0.76,-1,我發現很難原諒他人。,愉快性
AB5C,0.83,1,我完成我開始的事。,效率
AB5C,0.78,1,我遵循時間表。,條理性
AB5C,0.78,1,我遵循指示。,盡責性
AB5C,0.78,1,我履行承諾。,組織
AB5C,0.83,1,我貫徹我的計劃。,效率
AB5C,0.83,-1,我經常忘記做事。,效率
AB5C,0.67,1,我比他人搶先一步。,理性
AB5C,0.86,-1,我陷入自己的問題中。,穩定性
AB5C,0.83,1,我馬上完成家務。,效率
AB5C,0.83,-1,我會大發雷霆。,冷靜
AB5C,0.76,-1,我失去控制。,節制
AB5C,0.84,-1,我被情緒淹沒。,沉著
AB5C,0.86,-1,我容易感到壓力。,穩定性
AB5C,0.81,1,我馬上開始工作。,目的性
AB5C,0.86,-1,我容易沮喪。,穩定性
AB5C,0.82,-1,我容易放棄。,鎮定
AB5C,0.66,-1,我走自己的路。,社交性
AB5C,0.71,1,我會為他人著想。,培育
AB5C,0.81,1,我順利處理任務。,目的性
AB5C,0.72,-1,我討厭看起來咄咄逼人。,挑釁性
AB5C,0.76,1,我對每個人都有好話說。,愉快性
AB5C,0.82,1,我玩得很開心。,鎮定
AB5C,0.71,1,我有自己獨特的觀點。,內省/私人自我意識
AB5C,0.71,1,我有顆柔軟的心。,培育
AB5C,0.78,1,我有生動的想像力。,想像力
AB5C,0.78,1,我對細節有敏銳的觀察。,組織
AB5C,0.84,-1,我有哭泣的發作。,沉著
AB5C,0.83,-1,我有對世界感到憤怒的日子。,冷靜
AB5C,0.82,-1,我難以表達自己的感受。,領導力
AB5C,0.84,-1,我難以想像事物。,創造力
AB5C,0.83,-1,我難以開始任務。,效率
AB5C,0.81,-1,我難以理解抽象概念。,創造力/原創性
AB5C,0.84,1,我有很好的想法。,創造力
AB5C,0.76,-1,我情緒經常波動。,平靜
AB5C,0.82,-1,我沒什麼話可說。,領導力
AB5C,0.67,1,我對罪犯沒有同情心。,理性
AB5C,0.73,-1,我把我的意志強加於他人。,合作
AB5C,0.84,1,我關心他人的健康。,熱情
AB5C,0.76,-1,我侮辱他人。,愉快性
AB5C,0.78,1,我經常開玩笑。,自我揭露
AB5C,0.77,-1,我不假思索就投入事情。,謹慎
AB5C,0.76,1,我密切關注他人的工作。,完美主義
AB5C,0.83,-1,我保持低調。,合群性
AB5C,0.75,1,我保持支票簿平衡。,盡責性
AB5C,0.86,1,我保持冷靜。,穩定性
AB5C,0.78,1,我控制自己的情緒。,衝動控制
AB5C,0.83,-1,我把想法藏在心裡。,合群性
AB5C,0.78,1,我保持自己的儀容整潔。,盡責性
AB5C,0.85,-1,我與他人保持距離。,友善
AB5C,0.73,-1,我保持外表。,冷靜
AB5C,0.74,1,我知道如何應用我的知識。,能力
AB5C,0.82,1,我知道如何吸引人。,領導力
AB5C,0.84,1,我知道如何應對。,堅韌性
AB5C,0.72,1,我知道如何規避規則。,挑釁性
AB5C,0.72,1,我不知道界限。,挑釁性
AB5C,0.81,1,我知道許多問題的答案。,創造力/原創性
AB5C,0.75,1,我知道自己想要什麼。,自信堅定
AB5C,0.77,-1,我稍有挑釁就笑。,謹慎
AB5C,0.78,1,我以笑聲度過人生。,自我揭露
AB5C,0.74,1,我學得很快。,能力
AB5C,0.75,-1,我留下工作未完成。,盡責性
AB5C,0.67,-1,我讓注意力遊移。,理性
AB5C,0.78,1,我放開自己。,自我揭露
AB5C,0.78,1,我讓他人說完他們要說的話。,衝動控制
AB5C,0.82,-1,我讓他人做決定。,領導力
AB5C,0.67,-1,我讓人開我玩笑。,理性
AB5C,0.73,1,我喜歡生活中的和諧。,道德性
AB5C,0.75,1,我喜歡音樂。,反思
AB5C,0.77,-1,我喜歡憑一時衝動行事。,謹慎
AB5C,0.78,1,我喜歡逗樂他人。,自我揭露
AB5C,0.84,1,我喜歡吸引注意力。,健談
AB5C,0.66,-1,我喜歡獨處。,社交性
AB5C,0.81,1,我喜歡為他人服務。,理解
AB5C,0.74,1,我喜歡為他人做事。,同情心
AB5C,0.77,1,我喜歡陷入沉思。,深度
AB5C,0.78,-1,我喜歡八卦。,衝動控制
AB5C,0.77,-1,我喜歡大聲笑。,謹慎
AB5C,0.75,1,我喜歡提前計劃。,盡責性
AB5C,0.71,1,我喜歡取悅他人。,培育
AB5C,0.81,1,我喜歡解決複雜的問題。,創造力/原創性
AB5C,0.74,-1,我聽從大腦而不是內心。,同情心
AB5C,0.73,1,我聽從良心。,合作
AB5C,0.74,1,我聽從內心而不是大腦。,溫柔
AB5C,0.71,1,我活在自己的世界裡。,內省/私人自我意識
AB5C,0.84,1,我看到生活光明的一面。,快樂
AB5C,0.74,1,我看事實。,能力
AB5C,0.74,-1,我輕視任何弱點。,同情心
AB5C,0.77,1,我尋找事物中隱藏的意義。,深度
AB5C,0.73,-1,我喜歡好的戰鬥。,合作
AB5C,0.75,1,我喜愛美麗的事物。,反思
AB5C,0.74,1,我喜愛兒童電影。,溫柔
AB5C,0.75,1,我喜愛花朵。,反思
AB5C,0.82,1,我熱愛生活。,鎮定
AB5C,0.73,-1,我喜愛秩序和規律。,冷靜
AB5C,0.84,1,我喜愛閱讀有挑戰性的材料。,敏捷性
AB5C,0.7,1,我喜愛反思事物。,同理心
AB5C,0.84,1,我製造很多噪音。,健談
AB5C,0.81,-1,我把事情搞砸。,目的性
AB5C,0.75,1,我製作美麗的事物。,反思
AB5C,0.72,1,我對他人提出要求。,挑釁性
AB5C,0.71,-1,我樹敵。,培育
AB5C,0.84,1,我讓自己成為注意力的焦點。,健談
AB5C,0.84,1,我讓他人感覺良好。,熱情
AB5C,0.84,1,我讓人們感到受歡迎。,熱情
AB5C,0.83,1,我制定計劃並堅持執行。,效率
AB5C,0.78,-1,我做出魯莽的決定。,盡責性
AB5C,0.78,1,我做出深思熟慮的決定。,組織
AB5C,0.74,1,我迎接挑戰。,能力
AB5C,0.81,-1,我把事情搞砸。,目的性
AB5C,0.78,1,我需要創意出口。,想像力
AB5C,0.75,-1,我需要很多時間來做事。,自信堅定
AB5C,0.83,-1,我需要推動才能開始。,效率
AB5C,0.74,1,我只需要解釋一次。,能力
AB5C,0.77,1,我需要了解我的動機。,深度
AB5C,0.75,-1,我忽視我的職責。,盡責性
AB5C,0.82,1,我從不詞窮。,領導力
AB5C,0.77,-1,我從不質疑事情。,深度
AB5C,0.77,1,我花的錢從不超過我的負擔能力。,謹慎
AB5C,0.77,1,我從不揮霍。,謹慎
AB5C,0.84,1,我從不停止說話。,健談
AB5C,0.84,-1,我經常感到憂鬱。,快樂
AB5C,0.82,-1,我經常在他人身邊感到不自在。,鎮定
AB5C,0.75,-1,我經常忘記把東西放回原處。,盡責性
AB5C,0.78,-1,我經常大驚小怪。,衝動控制
AB5C,0.77,-1,我經常在最後一刻制定計劃。,謹慎
AB5C,0.82,-1,我只在朋友身邊感到自在。,鎮定
AB5C,0.73,-1,我只談論自己的興趣。,道德性
AB5C,0.71,-1,我反對權威。,培育
AB5C,0.73,-1,我高估自己的成就。,道德性
AB5C,0.84,-1,我容易驚慌。,堅韌性
AB5C,0.78,1,我注意細節。,組織
AB5C,0.78,-1,我不注意自己的外表。,盡責性
AB5C,0.73,-1,我捉弄他人。,合作
AB5C,0.83,-1,我推遲決定。,效率
AB5C,0.71,1,我喜歡獨處。,內省/私人自我意識
AB5C,0.78,-1,我喜歡以正式的方式對待陌生人。,自我揭露
AB5C,0.78,1,我喜歡變化而非常規。,想像力
AB5C,0.7,-1,我假裝關心他人。,同理心
AB5C,0.77,1,我只購買實用的東西。,謹慎
AB5C,0.78,-1,我在工作上投入很少時間和精力。,組織
AB5C,0.75,-1,我會拖延不愉快的任務。,盡責性
AB5C,0.71,-1,我給人施加壓力。,培育
AB5C,0.84,1,我快速掌握事物的概念。,敏捷性
AB5C,0.84,1,我快速想出新點子。,創造力
AB5C,0.85,1,我散發喜悅。,友善
AB5C,0.77,-1,我很少尋找事物更深層的意義。,深度
AB5C,0.76,1,我很少注意到自己的情緒反應。,平靜
AB5C,0.76,1,我很少過度放縱。,節制
AB5C,0.84,-1,我很少微笑。,熱情
AB5C,0.78,-1,我反應強烈。,衝動控制
AB5C,0.67,1,我進行邏輯推理。,理性
AB5C,0.74,1,我讓他人安心。,同情心
AB5C,0.76,1,我在壓力下保持冷靜。,節制
AB5C,0.74,1,我記得朋友的生日。,溫柔
AB5C,0.73,1,我尊重權威。,道德性
AB5C,0.76,1,我尊重他人。,愉快性
AB5C,0.81,1,我尊重他人的感受。,理解
AB5C,0.73,1,我尊重他人的隱私。,道德性
AB5C,0.82,-1,我遠離他人。,鎮定
AB5C,0.75,1,我歸還借來的物品。,盡責性
AB5C,0.85,-1,我很少透露自己的事。,友善
AB5C,0.78,-1,我說不當的話。,盡責性
AB5C,0.73,-1,我密謀對付他人。,道德性
AB5C,0.75,1,我看到他人可能注意不到的事物之美。,反思
AB5C,0.78,1,我確保規則得到遵守。,條理性
AB5C,0.73,-1,我尋求衝突。,合作
AB5C,0.71,-1,我尋求危險。,培育
AB5C,0.74,1,我尋求對事物的解釋。,能力
AB5C,0.66,-1,我尋求安靜。,社交性
AB5C,0.84,1,我很少感到憂鬱。,快樂
AB5C,0.84,1,我很少情緒化。,沉著
AB5C,0.86,1,我很少生氣。,穩定性
AB5C,0.78,-1,我很少開玩笑。,自我揭露
AB5C,0.78,-1,我很少注意細節。,組織
AB5C,0.86,1,我很少感到被冒犯。,穩定性
AB5C,0.7,1,我能感知他人的願望。,同理心
AB5C,0.78,1,我為自己和他人設定高標準。,組織
AB5C,0.81,-1,我逃避我的職責。,目的性
AB5C,0.78,-1,我胡亂說話。,衝動控制
AB5C,0.81,1,我展現出語言的精通。,智力
AB5C,0.74,1,我表現出自己的感受。,溫柔
AB5C,0.84,1,我表現出我的感激。,熱情
AB5C,0.84,1,我說話聲音很大。,健談
AB5C,0.84,-1,我說話輕聲細語。,健談
AB5C,0.71,1,我花時間反思事物。,內省/私人自我意識
AB5C,0.78,1,我遵守規則。,盡責性
AB5C,0.75,1,我為自己挺身而出。,自信堅定
AB5C,0.74,1,我為他人的悲傷而受苦。,溫柔
AB5C,0.81,1,我同情他人的感受。,理解
AB5C,0.67,-1,我同情無家可歸者。,理性
AB5C,0.74,1,我對他人的生活感興趣。,同情心
AB5C,0.82,1,我會掌控。,領導力
AB5C,0.78,1,我好好照顧我的物品。,條理性
AB5C,0.81,-1,我不為他人騰出時間。,理解
AB5C,0.84,-1,我容易感到被冒犯。,堅韌性
AB5C,0.81,1,我將他人的利益考慮在內。,理解
AB5C,0.77,1,我採取預防措施。,謹慎
AB5C,0.75,-1,我對任務過於輕視。,盡責性
AB5C,0.83,1,我順其自然。,冷靜
AB5C,0.75,1,我花時間反思事物。,反思
AB5C,0.78,-1,即使我知道不應該說話，我還是會說。,衝動控制
AB5C,0.84,1,我話太多。,健談
AB5C,0.73,-1,我講述關於自己的誇大故事。,合作
AB5C,0.77,1,我傾向於分析事物。,深度
AB5C,0.77,1,我傾向於不喜歡衝動的人。,謹慎
AB5C,0.74,-1,我傾向於不喜歡心軟的人。,同情心
AB5C,0.76,1,我傾向於每天感覺相同。,平靜
AB5C,0.77,1,我傾向於思考某事數小時。,深度
AB5C,0.78,1,我提前思考。,組織
AB5C,0.77,1,我深入思考事物。,深度
AB5C,0.71,1,我首先考慮他人。,培育
AB5C,0.73,-1,我對自己評價過高。,合作
AB5C,0.7,-1,我把人當作下屬對待。,同理心
AB5C,0.76,1,我信任他人。,愉快性
AB5C,0.76,1,我相信人們所說的話。,愉快性
AB5C,0.74,-1,我盡量不去想貧困的人。,同情心
